daily,px,daily_px_change,weekly,weekly_weighted_px,weekly_px_change,monthly,monthly_weighted_px,monthly_px_change,yearly,yearly_weighted_px,yearly_px_change,daily_%_change,hist_vol10,hist_vol30,hist_vol50,hist_vol100,daily_labels
14/07/2016,2.8782,-0.0215,,,,,,,,,,-0.7415%,11.87061572,13.17593599,12.10356735,12.69711628,Thu
13/07/2016,2.8997,0.0128,,,,,,,,,,0.4434%,12.07598266,13.82890306,11.99370483,13.19302469,Wed
12/07/2016,2.8869,-0.0176,,,,,,,,,,-0.6060%,12.14222452,13.77358478,12.31030571,13.18078046,Tue
11/07/2016,2.9045,0.0123,,,,,,,,,,0.4253%,11.98371087,13.68466869,15.24439507,13.15041712,Mon
08/07/2016,2.8922,-0.0451,,,,,,,,,,-1.5354%,13.1820593,13.60764676,15.63077105,13.1374165,Fri
07/07/2016,2.9373,-0.0004,,,,,,,,,,-0.0136%,10.46617015,12.82985843,15.17314097,12.92120096,Thu
06/07/2016,2.9377,0.0081,,,,,,,,,,0.2765%,17.16629096,13.12013187,15.2612138,12.95529961,Wed
05/07/2016,2.9296,0.0228,,,,,,,,,,0.7844%,19.47156943,13.09488403,15.2706381,12.96483843,Tue
04/07/2016,2.9068,0.005,,,,,,,,,,0.1723%,19.38227774,12.89089737,15.18604486,12.94897988,Mon
01/07/2016,2.9018,0.0241,,,,,,,,,,0.8375%,19.36828816,13.73415657,15.30709152,13.06491487,Fri
30/06/2016,2.8777,-0.0123,,,,,,,,,,-0.4256%,18.94397633,13.64340884,15.19936243,13.02413652,Thu
29/06/2016,2.89,-0.0145,,,,,,,,,,-0.4992%,18.89327857,13.65075251,15.21263834,13.00697272,Wed
28/06/2016,2.9045,-0.0345,,,,,,,,,,-1.1739%,18.8400085,13.60616766,15.23291202,12.99205668,Tue
27/06/2016,2.939,0.0111,,,,,,,,,,0.3791%,17.75206654,13.4265594,15.04066694,12.88989022,Mon
24/06/2016,2.9279,0.0744,,,,,,,,,,2.6073%,17.8585029,13.40509483,15.0509125,12.88053378,Fri
23/06/2016,2.8535,-0.0397,,,,,,,,,,-1.3722%,9.078124447,10.6822313,13.89737202,12.28474712,Thu
22/06/2016,2.8932,-0.0167,,,,,,,,,,-0.5739%,9.924439808,10.04893293,13.51877526,12.0857331,Wed
21/06/2016,2.9099,0.0035,,,,,,,,,,0.1204%,9.301222137,9.968967567,13.44333436,12.0516076,Tue
20/06/2016,2.9064,-0.021,,,,,,,,,,-0.7174%,9.357413048,9.96520241,13.47105218,12.21386985,Mon
17/06/2016,2.9274,-0.0028,,,,,,,,,,-0.0956%,8.400953548,9.766298748,13.34853868,12.16418108,Fri
16/06/2016,2.9302,0.0052,,,,,,,,,,0.1778%,8.333009817,9.931287394,13.4316671,12.17277144,Thu
15/06/2016,2.925,-0.01,,,,,,,,,,-0.3407%,12.30477038,9.925801822,13.47110541,12.19336622,Wed
14/06/2016,2.935,0.0151,,,,,,,,,,0.5171%,12.31460815,10.64460518,13.5362836,12.30449752,Tue
13/06/2016,2.9199,-0.0093,,,,,,,,,,-0.3175%,11.90208396,15.83181481,13.50659535,12.27708438,Mon
10/06/2016,2.9292,0.0373,,,,,,,,,,1.2898%,11.84503146,16.3945656,13.5542297,12.28607109,Fri
09/06/2016,2.8919,-0.0009,,,,,,,,,,-0.0311%,8.431424464,16.0261393,13.28942314,12.15308821,Thu
08/06/2016,2.8928,-0.0041,,,,,,,,,,-0.1415%,10.45470985,16.17171702,13.2899221,12.16568812,Wed
07/06/2016,2.8969,-0.0069,,,,,,,,,,-0.2376%,10.46289814,16.183537,13.3820015,12.2578323,Tue
06/06/2016,2.9038,0.0014,,,,,,,,,,0.0482%,10.49210402,16.16325778,13.36831209,12.25516253,Mon
03/06/2016,2.9024,-0.0465,,,,,,,,,,-1.5769%,13.05891706,16.37784963,13.62249107,12.25761614,Fri
02/06/2016,2.9489,0.007,,,,,,,,,,0.2379%,11.68346896,15.57332913,13.10242568,12.00600116,Thu
01/06/2016,2.9419,-0.0075,,,,,,,,,,-0.2543%,11.63344448,15.62676539,13.09583133,12.07059449,Wed
31/05/2016,2.9494,-0.005,,,,,,,,,,-0.1692%,11.68122283,15.67022157,13.08225181,12.06557559,Tue
30/05/2016,2.9544,-0.0063,,,,,,,,,,-0.2128%,12.70003964,15.82134856,13.0861204,12.0687017,Mon
27/05/2016,2.9607,0.0262,,,,,,,,,,0.8928%,12.8078607,15.84745716,13.07269537,12.06580715,Fri
26/05/2016,2.9345,-0.0024,,,,,,,,,,-0.0817%,11.61181296,15.79356759,12.94321186,12.01365386,Thu
25/05/2016,2.9369,-0.0093,,,,,,,,,,-0.3157%,11.90005949,15.78700008,13.09201825,12.070863,Wed
24/05/2016,2.9462,-0.0491,,,,,,,,,,-1.6392%,11.92163711,15.73360725,13.27967354,12.06218461,Tue
23/05/2016,2.9953,0.0203,,,,,,,,,,0.6824%,6.743206767,14.76198565,12.91381527,11.80210904,Mon
20/05/2016,2.975,-0.0137,,,,,,,,,,-0.4584%,6.005602149,14.68691097,13.00299392,11.8024811,Fri
19/05/2016,2.9887,0.0015,,,,,,,,,,0.0502%,5.368103365,14.74781721,12.9426067,12.01004428,Thu
18/05/2016,2.9872,0.0235,,,,,,,,,,0.7929%,5.291688208,14.84473564,13.10128621,12.01156601,Wed
17/05/2016,2.9637,-0.0113,,,,,,,,,,-0.3798%,8.999641033,14.82947441,12.99138642,11.94656036,Tue
16/05/2016,2.975,0.0049,,,,,,,,,,0.1650%,22.44368264,14.74449894,13.09591169,11.94742955,Mon
13/05/2016,2.9701,0.0103,,,,,,,,,,0.3480%,23.07727393,14.82891232,13.0947866,11.94520616,Fri
12/05/2016,2.9598,0.0069,,,,,,,,,,0.2337%,23.09314722,14.90236617,13.10343711,11.93940953,Thu
11/05/2016,2.9529,0.0028,,,,,,,,,,0.0949%,24.00740655,14.90091372,13.10190394,11.93994657,Wed
10/05/2016,2.9501,0.0052,,,,,,,,,,0.1766%,24.25228535,15.09820777,13.17503828,11.93941811,Tue
09/05/2016,2.9449,0.0173,,,,,,,,,,0.5909%,24.42399624,15.10980058,13.1975658,11.96114274,Mon
06/05/2016,2.9276,0.0041,,,,,,,,,,0.1402%,25.31209539,15.46622309,13.32696103,11.95076776,Fri
05/05/2016,2.9235,-0.0388,,,,,,,,,,-1.3098%,25.43605408,15.49339181,13.50728072,11.95810339,Thu
04/05/2016,2.9623,0.1134,,,,,,,,,,3.9805%,23.51268392,14.89489303,14.20997275,11.82829991,Wed
03/05/2016,2.8489,0.0447,,,,,,,,,,1.5940%,11.8330035,9.123522825,10.91057495,9.968584529,Tue
02/05/2016,2.8042,0.0087,,,,,,,,,,0.3112%,8.617185748,7.72619318,10.2084907,9.740035385,Mon
29/04/2016,2.7955,-0.0173,,,,,,,,,,-0.6150%,8.289613504,7.674548994,10.19405427,9.746957102,Fri
28/04/2016,2.8128,-0.0061,,,,,,,,,,-0.2164%,8.136352622,7.504085059,10.16533931,9.705172347,Thu
27/04/2016,2.8189,-0.003,,,,,,,,,,-0.1063%,8.358684984,8.038936583,10.22370068,10.2595096,Wed
26/04/2016,2.8219,-0.0222,,,,,,,,,,-0.7806%,8.420082688,8.515953005,10.29205085,10.26960488,Tue
25/04/2016,2.8441,-0.0047,,,,,,,,,,-0.1650%,7.69794309,8.729461605,10.26710388,10.20296294,Mon
22/04/2016,2.8488,0.016,,,,,,,,,,0.5648%,7.60095744,9.248502472,10.60529354,10.20116777,Fri
21/04/2016,2.8328,0.0198,,,,,,,,,,0.7039%,7.676051793,9.073610401,10.60150269,10.22360912,Thu
20/04/2016,2.813,-0.0178,,,,,,,,,,-0.6288%,6.253020108,9.042378483,10.44704736,10.16727134,Wed
19/04/2016,2.8308,-0.0091,,,,,,,,,,-0.3204%,7.394599361,8.890003603,10.40228303,10.12140541,Tue
18/04/2016,2.8399,-0.0148,,,,,,,,,,-0.5184%,7.372028394,9.113397067,10.46708754,10.10955981,Mon
15/04/2016,2.8547,0.0058,,,,,,,,,,0.2036%,7.31476205,9.015262418,10.42160816,10.15572959,Fri
14/04/2016,2.8489,0.002,,,,,,,,,,0.0703%,7.790216615,9.094562909,10.69584778,10.1665605,Thu
13/04/2016,2.8469,0.0121,,,,,,,,,,0.4268%,7.789507948,9.087277507,10.70644632,10.17060137,Wed
12/04/2016,2.8348,0.0019,,,,,,,,,,0.0671%,8.514356989,9.070539895,10.65014376,10.30431979,Tue
11/04/2016,2.8329,-0.017,,,,,,,,,,-0.5965%,8.508724383,9.083454984,10.98416413,10.32458605,Mon
08/04/2016,2.8499,-0.0117,,,,,,,,,,-0.4089%,9.89538106,9.359706882,10.93597231,10.39317646,Fri
07/04/2016,2.8616,0.0214,,,,,,,,,,0.7535%,9.753231768,9.680446607,10.9204871,10.44445419,Thu
06/04/2016,2.8402,0.0085,,,,,,,,,,0.3002%,8.567435714,11.87000218,10.79072261,10.40545193,Wed
05/04/2016,2.8317,0.0197,,,,,,,,,,0.7006%,8.178203055,11.81697765,10.98754749,10.45318065,Tue
04/04/2016,2.812,-0.0095,,,,,,,,,,-0.3367%,7.044803616,11.54027977,10.82030202,10.394021,Mon
01/04/2016,2.8215,0.0042,,,,,,,,,,0.1491%,7.292944897,11.58570543,10.83282037,10.41017618,Fri
31/03/2016,2.8173,-0.0184,,,,,,,,,,-0.6489%,7.054173335,11.59920795,10.97656791,10.47284005,Thu
30/03/2016,2.8357,-0.0019,,,,,,,,,,-0.0670%,8.618569297,11.5747598,10.92427894,10.4215742,Wed
29/03/2016,2.8376,-0.0311,,,,,,,,,,-1.0841%,10.01377258,11.69638208,11.09618008,10.43443748,Tue
28/03/2016,2.8687,-0.0071,,,,,,,,,,-0.2469%,9.797169284,11.46380992,10.87789858,10.54637828,Mon
25/03/2016,2.8758,0.0031,,,,,,,,,,0.1079%,11.30928166,11.9972549,10.88861029,10.54150127,Fri
24/03/2016,2.8727,-0.0033,,,,,,,,,,-0.1147%,11.30265876,12.13560993,10.89088306,10.54062393,Thu
23/03/2016,2.876,0.0092,,,,,,,,,,0.3209%,12.12857593,12.13591229,11.08694877,11.03889014,Wed
22/03/2016,2.8668,0.0051,,,,,,,,,,0.1782%,11.91895846,12.12931537,11.04238619,11.02804613,Tue
21/03/2016,2.8617,-0.0058,,,,,,,,,,-0.2023%,12.30968911,12.21886824,11.02562045,11.19013218,Mon
18/03/2016,2.8675,0.0261,,,,,,,,,,0.9186%,12.33329588,12.22226337,11.02388701,11.18777328,Fri
17/03/2016,2.8414,-0.0276,,,,,,,,,,-0.9620%,11.10291314,12.29823943,10.87952987,12.22057735,Thu
16/03/2016,2.869,-0.0294,,,,,,,,,,-1.0144%,10.20710847,12.01773392,10.85717088,12.1789338,Wed
15/03/2016,2.8984,0.0278,,,,,,,,,,0.9684%,9.212746848,11.64146729,10.63555768,12.0903142,Tue
14/03/2016,2.8706,0.0022,,,,,,,,,,0.0767%,6.607596571,11.77507138,10.47474204,12.03777348,Mon
11/03/2016,2.8684,-0.023,,,,,,,,,,-0.7955%,7.384680734,11.79846473,10.61566972,12.06521473,Fri
10/03/2016,2.8914,-0.0005,,,,,,,,,,-0.0173%,7.829371652,11.61444979,11.03750727,12.03817346,Thu
09/03/2016,2.8919,-0.0227,,,,,,,,,,-0.7788%,16.47254967,11.67757191,11.04404674,12.19852762,Wed
08/03/2016,2.9146,-0.0018,,,,,,,,,,-0.0617%,16.06063392,11.87532922,10.89767845,12.20000904,Tue
07/03/2016,2.9164,0.0119,,,,,,,,,,0.4097%,16.080669,11.88045906,10.9419273,12.20271225,Mon
04/03/2016,2.9045,-0.0042,,,,,,,,,,-0.1444%,15.92928888,11.80936864,10.90107925,12.18820684,Fri
03/03/2016,2.9087,-0.0168,,,,,,,,,,-0.5743%,16.05884199,12.05783342,10.90747424,12.21128542,Thu
02/03/2016,2.9255,-0.0105,,,,,,,,,,-0.3576%,16.06605545,12.00116516,10.83628751,12.19289228,Wed
01/03/2016,2.936,-0.0297,,,,,,,,,,-1.0014%,16.2899276,12.26066936,10.80312955,12.33550444,Tue
29/02/2016,2.9657,-0.0298,,,,,,,,,,-0.9948%,15.81297163,11.95844646,10.59633113,12.4755822,Mon
26/02/2016,2.9955,0.0678,,,,,,,,,,2.3158%,15.6513564,11.63050287,10.37266263,12.486964,Fri
25/02/2016,2.9277,-0.009,,,,,,,,,,-0.3065%,9.717163002,9.124895688,8.967817121,11.95418177,Thu
24/02/2016,2.9367,-0.007,,,,,,,,,,-0.2378%,9.550662693,9.510737982,9.117103353,11.98331996,Wed
23/02/2016,2.9437,0.007,,,,,,,,,,0.2384%,9.50618003,9.501176353,9.110161583,12.26123829,Tue
22/02/2016,2.9367,-0.0147,,,,,,,,,,-0.4981%,10.16565035,9.45392753,9.389441513,12.29347748,Mon
19/02/2016,2.9514,-0.0173,,,,,,,,,,-0.5827%,9.850939025,9.377664446,9.388136105,12.34649149,Fri
18/02/2016,2.9687,0.0121,,,,,,,,,,0.4093%,10.40037003,9.464604111,9.296286969,12.31810164,Thu
17/02/2016,2.9566,-0.0211,,,,,,,,,,-0.7086%,10.31966784,9.635466552,10.34881627,12.44150834,Wed
16/02/2016,2.9777,0.0315,,,,,,,,,,1.0692%,9.110765736,9.417941671,10.21589454,12.39088798,Tue
15/02/2016,2.9462,0.0162,,,,,,,,,,0.5529%,10.56326678,9.01102488,9.939265986,12.27721371,Mon
12/02/2016,2.93,-0.0003,,,,,,,,,,-0.0102%,10.10568945,9.099670938,9.865638244,12.28577167,Fri
11/02/2016,2.9303,0.0087,,,,,,,,,,0.2978%,10.18004061,10.14597033,9.990371431,12.3022376,Thu
10/02/2016,2.9216,-0.0184,,,,,,,,,,-0.6259%,10.07537645,10.11604273,9.987956223,12.29821557,Wed
09/02/2016,2.94,-0.007,,,,,,,,,,-0.2375%,10.98651504,9.927084843,9.879586934,12.26146198,Tue
08/02/2016,2.947,0.0296,,,,,,,,,,1.0146%,10.98642476,9.964036927,9.860666325,12.27730892,Mon
05/02/2016,2.9174,0.0055,,,,,,,,,,0.1889%,8.045328174,9.507267437,9.775166142,12.21042471,Fri
04/02/2016,2.9119,-0.0038,,,,,,,,,,-0.1303%,9.486789091,9.515307942,9.806408123,12.20572388,Thu
03/02/2016,2.9157,-0.0362,,,,,,,,,,-1.2263%,9.406092859,9.529607682,9.81116121,12.20963336,Wed
02/02/2016,2.9519,0.006,,,,,,,,,,0.2037%,8.694515583,8.732556855,9.690498822,12.07715293,Tue
01/02/2016,2.9459,-0.0089,,,,,,,,,,-0.3012%,8.435533899,8.845806265,9.71629846,12.18603617,Mon
29/01/2016,2.9548,-0.0144,,,,,,,,,,-0.4850%,8.828184425,8.903700459,9.889912769,12.26565133,Fri
28/01/2016,2.9692,-0.0323,,,,,,,,,,-1.0761%,8.767867228,8.776814616,9.926120364,12.26346817,Thu
27/01/2016,3.0015,-0.0068,,,,,,,,,,-0.2260%,8.995171466,8.433423802,9.635308519,12.20594783,Wed
26/01/2016,3.0083,-0.0132,,,,,,,,,,-0.4369%,8.954877217,8.419974568,9.78152697,12.22250911,Tue
25/01/2016,3.0215,0.0204,,,,,,,,,,0.6798%,8.754939224,8.913985018,9.730469846,12.27837997,Mon
22/01/2016,3.0011,-0.0114,,,,,,,,,,-0.3784%,7.584760799,8.857105506,9.732755658,12.28341656,Fri
21/01/2016,3.0125,-0.0294,,,,,,,,,,-0.9665%,8.291811585,8.778553879,9.77437438,12.33884823,Thu
20/01/2016,3.0419,0.0018,,,,,,,,,,0.0592%,6.848483834,10.03867093,9.452285197,12.40308339,Wed
19/01/2016,3.0401,0.004,,,,,,,,,,0.1317%,6.990203656,10.04157757,9.509832148,12.50168521,Tue
18/01/2016,3.0361,-0.0109,,,,,,,,,,-0.3577%,7.412398713,10.04342584,10.16391456,12.51246829,Mon
15/01/2016,3.047,0.0237,,,,,,,,,,0.7839%,7.009634263,9.953013241,10.124682,12.52216148,Fri
14/01/2016,3.0233,-0.0032,,,,,,,,,,-0.1057%,9.125708591,9.906514473,9.992176046,12.47612416,Thu
13/01/2016,3.0265,-0.0075,,,,,,,,,,-0.2472%,8.785234253,9.880638901,10.93336223,12.49714349,Wed
12/01/2016,3.034,-0.0036,,,,,,,,,,-0.1185%,8.375145806,9.849908469,10.91187362,12.56118196,Tue
11/01/2016,3.0376,0.0175,,,,,,,,,,0.5795%,7.699912749,9.832445894,11.16820282,12.56885193,Mon
08/01/2016,3.0201,0.021,,,,,,,,,,0.7002%,8.085481002,10.15953873,11.12213417,12.5382531,Fri
07/01/2016,2.9991,-0.0034,,,,,,,,,,-0.1132%,8.57117625,10.11083057,13.38870045,12.5536082,Thu
06/01/2016,3.0025,0.0179,,,,,,,,,,0.5997%,8.758114528,10.0948532,13.507813,12.5521251,Wed
05/01/2016,2.9846,0.0203,,,,,,,,,,0.6848%,8.670421781,10.42250624,13.47556871,12.53035927,Tue
04/01/2016,2.9643,0.0429,,,,,,,,,,1.4685%,9.016797401,10.30987226,13.47391061,12.59249796,Mon
01/01/2016,2.9214,0.0042,,,,,,,,,,0.1440%,5.004598098,9.774695476,13.10364536,12.46139331,Fri
31/12/2015,2.9172,-0.0017,,,,,,,,,,-0.0582%,5.188414388,9.983833496,13.18422881,12.6105228,Thu
30/12/2015,2.9189,0.0125,,,,,,,,,,0.4301%,6.761558382,10.13433678,13.47148565,12.63086245,Wed
29/12/2015,2.9064,0.0003,,,,,,,,,,0.0103%,6.152703449,10.33987519,13.56948043,12.85153009,Tue
28/12/2015,2.9061,-0.0063,,,,,,,,,,-0.2163%,7.759794131,10.3731533,13.5753295,12.85350396,Mon
25/12/2015,2.9124,-0.0063,,,,,,,,,,-0.2158%,7.895481957,10.4722091,13.5720608,12.84657089,Fri
24/12/2015,2.9187,0.0017,,,,,,,,,,0.0583%,7.935612243,10.62843041,13.60659067,12.84022376,Thu
23/12/2015,2.917,-0.0136,,,,,,,,,,-0.4641%,14.48589618,10.63584008,13.63925995,12.8419731,Wed
22/12/2015,2.9306,0.0147,,,,,,,,,,0.5041%,14.29003966,10.58278989,13.88302691,12.83605832,Tue
21/12/2015,2.9159,0.0086,,,,,,,,,,0.2958%,14.07639493,11.40990622,14.27331043,12.81553709,Mon
18/12/2015,2.9073,-0.0223,,,,,,,,,,-0.7612%,13.98764663,11.37913409,14.48185167,12.80916441,Fri
17/12/2015,2.9296,-0.0054,,,,,,,,,,-0.1840%,13.66818855,11.14153228,14.42548777,12.75118198,Thu
16/12/2015,2.935,-0.0299,,,,,,,,,,-1.0085%,13.53748552,12.62078048,14.48335386,12.77027301,Wed
15/12/2015,2.9649,-0.0147,,,,,,,,,,-0.4934%,11.72264432,12.16761175,14.77479163,12.67929093,Tue
14/12/2015,2.9796,-0.0031,,,,,,,,,,-0.1039%,10.97411133,12.41516554,14.79658174,12.6477414,Mon
11/12/2015,2.9827,0.0591,,,,,,,,,,2.0215%,12.41277684,12.38427122,14.93292674,12.66820655,Fri
10/12/2015,2.9236,0.0074,,,,,,,,,,0.2538%,6.969445515,14.78047752,14.18094819,12.41354249,Thu
09/12/2015,2.9162,0.0061,,,,,,,,,,0.2096%,6.886339008,14.92495535,14.39494266,12.41047097,Wed
08/12/2015,2.9101,-0.003,,,,,,,,,,-0.1030%,9.084726774,14.97058201,14.38216692,12.49774562,Tue
07/12/2015,2.9131,0.0202,,,,,,,,,,0.6983%,9.141947394,15.10982031,14.39833696,12.55494203,Mon
04/12/2015,2.8929,0.0081,,,,,,,,,,0.2808%,9.683657449,15.03764059,14.34483037,12.55200416,Fri
03/12/2015,2.8848,-0.0046,,,,,,,,,,-0.1592%,10.20805051,15.12674803,14.35615966,12.82438614,Thu
02/12/2015,2.8894,-0.0013,,,,,,,,,,-0.0450%,10.75272304,15.5659711,14.37801226,12.82359672,Wed
01/12/2015,2.8907,-0.0231,,,,,,,,,,-0.7928%,11.70954701,15.75362195,14.38232362,12.83095885,Tue
30/11/2015,2.9138,-0.0114,,,,,,,,,,-0.3897%,10.63068303,15.5721737,14.33437835,12.77163452,Mon
27/11/2015,2.9252,0.0051,,,,,,,,,,0.1747%,10.82772101,15.53338731,14.41128707,12.79103213,Fri
26/11/2015,2.9201,0.0316,,,,,,,,,,1.0940%,11.21652069,15.58960601,14.4029662,12.869017,Thu
25/11/2015,2.8885,0.0112,,,,,,,,,,0.3893%,9.953480154,15.29811948,14.153323,12.7941415,Wed
24/11/2015,2.8773,0.0267,,,,,,,,,,0.9366%,10.00814564,15.6654377,14.17058955,12.80296241,Tue
23/11/2015,2.8506,0.0217,,,,,,,,,,0.7671%,10.99142762,15.96704477,14.1343882,12.72467226,Mon
20/11/2015,2.8289,-0.014,,,,,,,,,,-0.4925%,9.199777392,16.15592919,14.09608817,12.67896921,Fri
19/11/2015,2.8429,-0.0197,,,,,,,,,,-0.6882%,9.424802502,16.22545902,14.13205548,12.67384034,Thu
18/11/2015,2.8626,-0.0065,,,,,,,,,,-0.2266%,15.14848436,16.24101755,14.22150509,12.61698918,Wed
17/11/2015,2.8691,-0.0143,,,,,,,,,,-0.4959%,15.09892946,16.90096374,14.24133054,12.61968166,Tue
16/11/2015,2.8834,0.0202,,,,,,,,,,0.7055%,15.89712346,16.92710889,14.37859975,12.5958885,Mon
13/11/2015,2.8632,-0.0019,,,,,,,,,,-0.0663%,15.61633883,16.89775965,14.32738834,12.63645319,Fri
12/11/2015,2.8651,-0.0096,,,,,,,,,,-0.3339%,23.75794849,16.90013054,14.48379047,12.83727574,Thu
11/11/2015,2.8747,-0.0418,,,,,,,,,,-1.4332%,23.93288176,17.16812516,14.80804277,12.82770232,Wed
10/11/2015,2.9165,-0.004,,,,,,,,,,-0.1370%,22.95794463,16.72167077,14.64329502,12.67458691,Tue
09/11/2015,2.9205,0.0022,,,,,,,,,,0.0754%,23.24715169,16.73836053,14.6671157,12.67170766,Mon
06/11/2015,2.9183,0.0581,,,,,,,,,,2.0313%,23.36533005,16.80557447,14.72033847,12.69110463,Fri
05/11/2015,2.8602,-0.0028,,,,,,,,,,-0.0978%,20.51126905,15.4971519,13.95507351,12.44006765,Thu
04/11/2015,2.863,0.0337,,,,,,,,,,1.1911%,21.85255585,15.55357163,14.01144734,12.49035038,Wed
03/11/2015,2.8293,0.005,,,,,,,,,,0.1770%,20.81404787,14.97326677,13.81983665,12.35532295,Tue
02/11/2015,2.8243,-0.0907,,,,,,,,,,-3.1115%,20.66226382,15.04870948,13.81487516,12.47098282,Mon
30/10/2015,2.915,-0.0215,,,,,,,,,,-0.7322%,11.33587178,12.23892128,11.76656188,11.32332848,Fri
29/10/2015,2.9365,0.0125,,,,,,,,,,0.4275%,10.50888567,12.08847342,11.79141128,11.30979387,Thu
28/10/2015,2.924,0.0197,,,,,,,,,,0.6783%,10.51139471,11.99425964,11.75345963,11.30875749,Wed
27/10/2015,2.9043,0.0144,,,,,,,,,,0.4983%,12.25713138,11.8880308,11.67013615,11.46131029,Tue
26/10/2015,2.8899,-0.0181,,,,,,,,,,-0.6224%,14.07287202,12.05264385,11.86178809,11.50122579,Mon
23/10/2015,2.908,0.035,,,,,,,,,,1.2182%,15.53924992,12.19501705,11.96126343,11.44859124,Fri
22/10/2015,2.873,-0.0228,,,,,,,,,,-0.7873%,14.07643264,11.56715167,11.9645861,12.50184984,Thu
21/10/2015,2.8958,-0.0048,,,,,,,,,,-0.1655%,14.01329771,11.76486043,11.85138939,12.43343099,Wed
20/10/2015,2.9006,-0.0051,,,,,,,,,,-0.1755%,16.50747114,11.80088072,12.32673056,12.48556287,Tue
19/10/2015,2.9057,0.0141,,,,,,,,,,0.4876%,16.68478247,12.17024869,12.31892572,12.49063782,Mon
16/10/2015,2.8916,0.0124,,,,,,,,,,0.4307%,16.46222828,12.14454872,12.28503823,12.49046484,Fri
15/10/2015,2.8792,-0.0346,,,,,,,,,,-1.1875%,15.80446592,12.36462941,12.26052921,12.52450776,Thu
14/10/2015,2.9138,-0.0447,,,,,,,,,,-1.5109%,15.76572526,12.62792381,11.89537263,12.35511528,Wed
13/10/2015,2.9585,0.0317,,,,,,,,,,1.0831%,14.40464795,12.17209356,11.33593134,12.08166405,Tue
12/10/2015,2.9268,0.0155,,,,,,,,,,0.5324%,11.96688799,11.7788269,11.11136386,11.97914071,Mon
09/10/2015,2.9113,0.0178,,,,,,,,,,0.6152%,10.5608265,11.78290647,11.065734,12.04756644,Fri
08/10/2015,2.8935,-0.0468,,,,,,,,,,-1.5917%,9.680974766,11.65537866,11.01854475,12.04934237,Thu
07/10/2015,2.9403,-0.0177,,,,,,,,,,-0.5984%,8.276166604,10.69023052,10.35479864,11.72722351,Wed
06/10/2015,2.958,-0.0257,,,,,,,,,,-0.8613%,8.439678853,10.8103932,10.27497035,11.67366814,Tue
05/10/2015,2.9837,-0.008,,,,,,,,,,-0.2674%,8.426452365,10.4966278,10.00236843,11.61764799,Mon
02/10/2015,2.9917,-0.0352,,,,,,,,,,-1.1629%,9.417404199,10.45810553,10.03789253,11.61208846,Fri
01/10/2015,3.0269,0.0013,,,,,,,,,,0.0430%,6.577937073,9.962525896,9.835410162,11.4097597,Thu
30/09/2015,3.0256,-0.0114,,,,,,,,,,-0.3754%,6.809910204,9.959477897,9.829076624,11.47716981,Wed
29/09/2015,3.037,-0.021,,,,,,,,,,-0.6867%,6.623145196,9.936768062,9.891647208,11.76289667,Tue
28/09/2015,3.058,0.0107,,,,,,,,,,0.3511%,8.171376028,9.958910736,9.742394473,11.89818497,Mon
25/09/2015,3.0473,0.0072,,,,,,,,,,0.2368%,9.670487471,10.19476045,9.906465587,12.06851109,Fri
24/09/2015,3.0401,0.0018,,,,,,,,,,0.0592%,9.864270283,10.63312523,10.45873378,12.07220464,Thu
23/09/2015,3.0383,0.0123,,,,,,,,,,0.4065%,10.73295587,10.64069793,10.49200017,12.08072858,Wed
22/09/2015,3.026,0.0196,,,,,,,,,,0.6519%,10.82197383,11.3165097,10.49068415,12.08724915,Tue
21/09/2015,3.0064,0.0012,,,,,,,,,,0.0399%,11.24651882,11.32081552,10.476529,12.09148809,Mon
18/09/2015,3.0052,-0.0074,,,,,,,,,,-0.2456%,11.84237205,11.32820639,10.63555899,12.11233718,Fri
17/09/2015,3.0126,0.0143,,,,,,,,,,0.4769%,12.73907089,11.25863689,10.83991721,12.099776,Thu
16/09/2015,2.9983,-0.0315,,,,,,,,,,-1.0397%,14.27862008,11.24477636,10.94388265,12.24526559,Wed
15/09/2015,3.0298,-0.0283,,,,,,,,,,-0.9254%,13.10666919,10.7027409,10.61980543,12.10855743,Tue
14/09/2015,3.0581,0.0123,,,,,,,,,,0.4038%,10.69077151,10.03135029,10.26459273,11.98374118,Mon
11/09/2015,3.0458,0.0231,,,,,,,,,,0.7642%,10.68715347,10.05634218,10.25992852,12.0382605,Fri
10/09/2015,3.0227,-0.0138,,,,,,,,,,-0.4545%,11.31237802,9.962626389,10.31916109,12.27047759,Thu
09/09/2015,3.0365,0.0253,,,,,,,,,,0.8402%,10.15289921,9.948878843,10.19002818,12.24914344,Wed
08/09/2015,3.0112,-0.0217,,,,,,,,,,-0.7155%,11.89625652,9.853750761,10.16401993,12.21731935,Tue
07/09/2015,3.0329,0.0243,,,,,,,,,,0.8077%,10.86413694,9.347783757,9.921424228,12.22242072,Mon
04/09/2015,3.0086,0.0378,,,,,,,,,,1.2724%,10.68173914,9.469652683,10.13663075,12.21445125,Fri
03/09/2015,2.9708,0.0293,,,,,,,,,,0.9961%,9.463993024,9.427624763,10.25562272,12.11685941,Thu
02/09/2015,2.9415,0.0108,,,,,,,,,,0.3685%,8.149860512,9.173180425,10.10058213,12.03087466,Wed
01/09/2015,2.9307,0.0158,,,,,,,,,,0.5420%,8.252415277,9.427939393,10.37914273,12.10060379,Tue
